# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun 25 09:39:08 2026
#
# User preference: *
#
# CONSTRAINT:  where (soltype like '%confirmed%'
# CONSTRAINT:  and pl_controv_flag = 0
# CONSTRAINT:  and pl_radj > 0
# CONSTRAINT:  and pl_bmassj > 0)
# CONSTRAINT:  order by pl_bmassj desc
#
# COLUMN pl_name:        Planet Name
# COLUMN sy_snum:        Number of Stars
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
#
pl_name,sy_snum,discoverymethod,disc_year,soltype,pl_controv_flag,pl_radj,pl_bmassj
Kepler-23 c,1,Transit,2011,Published Confirmed,0,0.28500000,2.70000000
WASP-38 b,1,Transit,2010,Published Confirmed,0,1.09400000,2.69100000
WASP-141 b,1,Transit,2016,Published Confirmed,0,1.21000000,2.69000000
WASP-61 b,1,Transit,2012,Published Confirmed,0,1.41000000,2.68000000
TIC 172900988 b,2,Transit,2021,Published Confirmed,0,0.99473809,2.66086977
WASP-38 b,1,Transit,2010,Published Confirmed,0,1.09000000,2.64800000
TIC 172900988 b,2,Transit,2021,Published Confirmed,0,1.00812021,2.63349651
WASP-32 b,1,Transit,2010,Published Confirmed,0,0.96000000,2.63000000
HATS-76 b,1,Transit,2021,Published Confirmed,0,1.07900000,2.62900000
CoRoT-11 b,1,Transit,2010,Published Confirmed,0,1.43000000,2.62000000
TOI-942 b,1,Transit,2020,Published Confirmed,0,0.42911946,2.60000000
Qatar-2 b,1,Transit,2011,Published Confirmed,0,1.15000000,2.60000000
TOI-4201 b,1,Transit,2023,Published Confirmed,0,1.13200000,2.59500000
TIC 172900988 b,2,Transit,2021,Published Confirmed,0,1.00276736,2.59227930
TOI-4201 b,1,Transit,2023,Published Confirmed,0,1.19000000,2.59000000
Kepler-419 b,1,Transit,2014,Published Confirmed,0,0.96000000,2.58000000
TOI-4201 b,1,Transit,2023,Published Confirmed,0,1.13000000,2.57000000
WASP-8 b,2,Transit,2010,Published Confirmed,0,1.13000000,2.54000000
TOI-3457 b,1,Transit,2026,Published Confirmed,0,0.94900000,2.51000000
TOI-150.01,1,Transit,2019,Published Confirmed,0,1.25500000,2.51000000
TOI-942 c,1,Transit,2020,Published Confirmed,0,0.51654920,2.50000000
Kepler-419 b,1,Transit,2014,Published Confirmed,0,0.96000000,2.50000000
Qatar-2 b,1,Transit,2011,Published Confirmed,0,1.25400000,2.49400000
WASP-161 b,1,Transit,2018,Published Confirmed,0,1.14300000,2.49000000
CoRoT-11 b,1,Transit,2010,Published Confirmed,0,1.39000000,2.49000000
Qatar-2 b,1,Transit,2011,Published Confirmed,0,1.14400000,2.48700000
TOI-4201 b,1,Transit,2023,Published Confirmed,0,1.22000000,2.48000000
Qatar-2 b,1,Transit,2011,Published Confirmed,0,1.25400000,2.47000000
Kepler-17 b,1,Transit,2011,Published Confirmed,0,1.33000000,2.47000000
HAT-P-22 b,2,Transit,2010,Published Confirmed,0,1.15000000,2.47000000
Qatar-2 b,1,Transit,2011,Published Confirmed,0,1.11500000,2.46600000
CoRoT-17 b,1,Transit,2011,Published Confirmed,0,1.00700000,2.46000000
Kepler-17 b,1,Transit,2011,Published Confirmed,0,1.31000000,2.45000000
WASP-140 b,2,Transit,2016,Published Confirmed,0,1.44000000,2.44000000
KELT-9 b,2,Transit,2017,Published Confirmed,0,1.78300000,2.44000000
HATS-24 b,1,Transit,2017,Published Confirmed,0,1.48700000,2.44000000
WASP-99 b,1,Transit,2014,Published Confirmed,0,1.02000000,2.43000000
WASP-3 b,3,Transit,2007,Published Confirmed,0,1.42000000,2.43000000
CoRoT-17 b,1,Transit,2011,Published Confirmed,0,1.02000000,2.43000000
TOI-2485 b,1,Transit,2024,Published Confirmed,0,1.08300000,2.41200000
CoRoT-17 b,1,Transit,2011,Published Confirmed,0,1.02000000,2.41000000
HATS-12 b,1,Transit,2016,Published Confirmed,0,1.38400000,2.39000000
NGTS-3 A b,2,Transit,2018,Published Confirmed,0,1.48000000,2.38000000
HATS-12 b,1,Transit,2016,Published Confirmed,0,1.35000000,2.38000000
WASP-66 b,1,Transit,2012,Published Confirmed,0,1.39000000,2.37000000
TOI-1333 b,2,Transit,2021,Published Confirmed,0,1.39600000,2.37000000
WASP-36 b,2,Transit,2011,Published Confirmed,0,1.32700000,2.36100000
NGTS-21 b,1,Transit,2022,Published Confirmed,0,1.33000000,2.36000000
Kepler-203 c,1,Transit,2014,Published Confirmed,0,0.18600000,2.36000000
WASP-66 b,1,Transit,2012,Published Confirmed,0,1.40000000,2.35000000
TOI-5232 b,1,Transit,2024,Published Confirmed,0,1.14000000,2.34000000
TOI-4127 b,1,Transit,2023,Published Confirmed,0,1.08000000,2.34000000
TOI-2529 b,1,Transit,2024,Published Confirmed,0,1.03000000,2.34000000
Kepler-17 b,1,Transit,2011,Published Confirmed,0,1.31000000,2.34000000
CoRoT-11 b,1,Transit,2010,Published Confirmed,0,1.42600000,2.34000000
CoRoT-11 b,1,Transit,2010,Published Confirmed,0,1.43000000,2.33000000
WASP-66 b,1,Transit,2012,Published Confirmed,0,1.39000000,2.32000000
WASP-66 b,1,Transit,2012,Published Confirmed,0,1.39000000,2.32000000
TOI-4791 b,1,Transit,2023,Published Confirmed,0,1.11000000,2.31000000
POTS-1 b,1,Transit,2013,Published Confirmed,0,0.94100000,2.31000000
HAT-P-56 b,1,Transit,2015,Published Confirmed,0,1.51000000,2.31000000
WASP-36 b,2,Transit,2011,Published Confirmed,0,1.28100000,2.30300000
HAT-P-14 b,2,Transit,2010,Published Confirmed,0,1.15000000,2.30300000
WASP-72 b,1,Transit,2012,Published Confirmed,0,1.29000000,2.30000000
WASP-192 b,1,Transit,2019,Published Confirmed,0,1.23000000,2.30000000
TOI-4562 b,1,Transit,2023,Published Confirmed,0,1.11800000,2.30000000
TOI-4127 b,1,Transit,2023,Published Confirmed,0,1.09600000,2.30000000
TOI-2046 b,1,Transit,2022,Published Confirmed,0,1.44000000,2.30000000
TOI-1820 b,1,Transit,2022,Published Confirmed,0,1.14000000,2.30000000
TOI-1518 b,1,Transit,2021,Published Confirmed,0,1.87500000,2.30000000
WASP-36 b,2,Transit,2011,Published Confirmed,0,1.28100000,2.29600000
WASP-36 b,2,Transit,2011,Published Confirmed,0,1.33000000,2.29500000
WASP-77 A b,2,Transit,2012,Published Confirmed,0,1.38000000,2.29000000
WASP-36 b,2,Transit,2011,Published Confirmed,0,1.28100000,2.28600000
HD 118203 b,1,Radial Velocity,2005,Published Confirmed,0,1.07600000,2.28200000
HAT-P-14 b,2,Transit,2010,Published Confirmed,0,1.20000000,2.28000000
HAT-P-14 b,2,Transit,2010,Published Confirmed,0,1.21900000,2.27100000
TOI-3331 A b,2,Transit,2022,Published Confirmed,0,1.15800000,2.27000000
HAT-P-31 b,1,Transit,2011,Published Confirmed,0,1.09000000,2.27000000
HATS-24 b,1,Transit,2017,Published Confirmed,0,1.39500000,2.26000000
CoRoT-21 b,1,Transit,2012,Published Confirmed,0,1.30000000,2.26000000
WASP-8 b,2,Transit,2010,Published Confirmed,0,1.03800000,2.24400000
WASP-71 b,1,Transit,2012,Published Confirmed,0,1.46000000,2.24200000
HATS-52 b,1,Transit,2017,Published Confirmed,0,1.38200000,2.24000000
HAT-P-14 b,2,Transit,2010,Published Confirmed,0,1.15000000,2.23200000
HAT-P-14 b,2,Transit,2010,Published Confirmed,0,1.14200000,2.23200000
WASP-71 b,1,Transit,2012,Published Confirmed,0,1.46000000,2.22200000
CoRoT-21 b,1,Transit,2012,Published Confirmed,0,1.30000000,2.22000000
WASP-8 b,2,Transit,2010,Published Confirmed,0,1.00000000,2.20000000
Kepler-40 b,1,Transit,2010,Published Confirmed,0,1.17000000,2.20000000
K2-417 b,1,Transit,2023,Published Confirmed,0,0.29529893,2.20000000
HAT-P-49 b,1,Transit,2014,Published Confirmed,0,1.59000000,2.20000000
HAT-P-22 b,2,Transit,2010,Published Confirmed,0,1.06000000,2.19200000
WASP-8 b,2,Transit,2010,Published Confirmed,0,1.12000000,2.19000000
HD 118203 b,1,Radial Velocity,2005,Published Confirmed,0,1.12000000,2.18200000
WASP-87 b,2,Transit,2016,Published Confirmed,0,1.38500000,2.18000000
HAT-P-56 b,1,Transit,2015,Published Confirmed,0,1.46600000,2.18000000
HAT-P-22 b,2,Transit,2010,Published Confirmed,0,1.08000000,2.17200000
HAT-P-31 b,1,Transit,2011,Published Confirmed,0,1.07000000,2.17100000
HD 118203 b,1,Radial Velocity,2005,Published Confirmed,0,1.14000000,2.17000000
HATS-15 b,1,Transit,2016,Published Confirmed,0,1.10500000,2.17000000
HD 118203 b,1,Radial Velocity,2005,Published Confirmed,0,1.13600000,2.16600000
NGTS-10 b,1,Transit,2020,Published Confirmed,0,1.20500000,2.16200000
Kepler-40 b,1,Transit,2010,Published Confirmed,0,1.44000000,2.16000000
Kepler-323 b,1,Transit,2014,Published Confirmed,0,0.14900000,2.15300000
HAT-P-22 b,2,Transit,2010,Published Confirmed,0,1.08000000,2.14800000
HAT-P-31 b,1,Transit,2011,Published Confirmed,0,1.07000000,2.14700000
HAT-P-22 b,2,Transit,2010,Published Confirmed,0,1.08000000,2.14700000
WASP-71 b,1,Transit,2012,Published Confirmed,0,1.35000000,2.14000000
HD 118203 b,1,Radial Velocity,2005,Published Confirmed,0,1.14000000,2.14000000
WASP-8 b,2,Transit,2010,Published Confirmed,0,1.03800000,2.13200000
WASP-53 b,1,Transit,2017,Published Confirmed,0,1.07400000,2.13200000
WASP-164 b,1,Transit,2018,Published Confirmed,0,1.12800000,2.13000000
Kepler-5 b,1,Transit,2009,Published Confirmed,0,1.43100000,2.12600000
Kepler-40 b,1,Transit,2010,Published Confirmed,0,1.27000000,2.12000000
Kepler-5 b,1,Transit,2009,Published Confirmed,0,1.43100000,2.11400000
Kepler-5 b,1,Transit,2009,Published Confirmed,0,1.42600000,2.11100000
TOI-3288 b,2,Transit,2025,Published Confirmed,0,1.00000000,2.11000000
WASP-46 b,1,Transit,2011,Published Confirmed,0,1.31000000,2.10100000
WASP-33 b,2,Transit,2010,Published Confirmed,0,1.59300000,2.09300000
HAT-P-23 b,1,Transit,2010,Published Confirmed,0,1.36800000,2.09000000
HAT-P-23 b,1,Transit,2010,Published Confirmed,0,1.37000000,2.09000000
Kepler-40 b,1,Transit,2010,Published Confirmed,0,1.44000000,2.07000000
HAT-P-23 b,1,Transit,2010,Published Confirmed,0,1.22400000,2.07000000
TOI-5218 b,1,Transit,2024,Published Confirmed,0,0.87900000,2.06715317
WASP-61 b,1,Transit,2012,Published Confirmed,0,1.24000000,2.06000000
WASP-61 b,1,Transit,2012,Published Confirmed,0,1.21000000,2.06000000
WASP-3 b,3,Transit,2007,Published Confirmed,0,1.45400000,2.06000000
WASP-61 b,1,Transit,2012,Published Confirmed,0,1.24000000,2.05000000
WASP-43 b,1,Transit,2011,Published Confirmed,0,1.03600000,2.05000000
Kepler-5 b,1,Transit,2009,Published Confirmed,0,1.21000000,2.04000000
WASP-3 b,3,Transit,2007,Published Confirmed,0,1.41600000,2.03000000
WASP-100 b,2,Transit,2014,Published Confirmed,0,1.69000000,2.03000000
WASP-100 b,2,Transit,2014,Published Confirmed,0,1.69000000,2.03000000
TOI-5027 b,1,Transit,2025,Published Confirmed,0,0.96000000,2.02000000
WASP-12 b,3,Transit,2008,Published Confirmed,0,1.86000000,2.01000000
WASP-100 b,2,Transit,2014,Published Confirmed,0,1.69000000,2.01000000
TOI-1937 A b,2,Transit,2023,Published Confirmed,0,1.24700000,2.01000000
Kepler-76 b,1,Orbital Brightness Modulation,2013,Published Confirmed,0,1.36000000,2.01000000
Kepler-30 c,1,Transit,2012,Published Confirmed,0,1.09700000,2.01000000
K2-114 b,1,Transit,2017,Published Confirmed,0,0.93200000,2.01000000
K2-114 b,1,Transit,2017,Published Confirmed,0,0.94500000,2.01000000
TOI-2981 b,1,Transit,2024,Published Confirmed,0,1.19546999,2.00737249
TOI-4515 b,1,Transit,2024,Published Confirmed,0,1.08600000,2.00500000
WASP-106 b,1,Transit,2014,Published Confirmed,0,1.10000000,2.00000000
PDS 70 c,1,Imaging,2019,Published Confirmed,0,2.04000000,2.00000000
Kepler-76 b,1,Orbital Brightness Modulation,2013,Published Confirmed,0,1.25000000,2.00000000
Kepler-76 b,1,Orbital Brightness Modulation,2013,Published Confirmed,0,1.25000000,2.00000000
Kepler-47 b,2,Transit,2012,Published Confirmed,0,0.27000000,2.00000000
WASP-43 b,1,Transit,2011,Published Confirmed,0,1.00600000,1.99800000
WASP-189 b,1,Transit,2020,Published Confirmed,0,1.61900000,1.99000000
WASP-3 b,3,Transit,2007,Published Confirmed,0,1.40000000,1.98000000
HATS-18 b,1,Transit,2016,Published Confirmed,0,1.33700000,1.98000000
HATS-18 b,1,Transit,2016,Published Confirmed,0,1.32900000,1.97950000
HAT-P-23 b,1,Transit,2010,Published Confirmed,0,1.36800000,1.97000000
TOI-2384 b,1,Transit,2024,Published Confirmed,0,1.02500000,1.96600000
TOI-5616 b,1,Transit,2024,Published Confirmed,0,0.96100000,1.96332356
HAT-P-15 b,1,Transit,2010,Published Confirmed,0,1.07200000,1.94900000
HAT-P-15 b,1,Transit,2010,Published Confirmed,0,1.07200000,1.94600000
TIC 237913194 b,1,Transit,2020,Published Confirmed,0,1.11700000,1.94200000
KELT-3 b,2,Transit,2013,Published Confirmed,0,1.56000000,1.94000000
HAT-P-15 b,1,Transit,2010,Published Confirmed,0,1.06000000,1.94000000
TrES-3 b,1,Transit,2007,Published Confirmed,0,1.31200000,1.93800000
WASP-106 b,1,Transit,2014,Published Confirmed,0,1.08000000,1.93000000
KOI-3680 b,1,Transit,2018,Published Confirmed,0,0.99000000,1.93000000
WASP-106 b,1,Transit,2014,Published Confirmed,0,1.08500000,1.92500000
HAT-P-36 b,1,Transit,2011,Published Confirmed,0,1.35700000,1.92500000
TrES-3 b,1,Transit,2007,Published Confirmed,0,1.29500000,1.92000000
WASP-46 b,1,Transit,2011,Published Confirmed,0,1.17400000,1.91000000
TrES-3 b,1,Transit,2007,Published Confirmed,0,1.30500000,1.91000000
TrES-3 b,1,Transit,2007,Published Confirmed,0,1.32000000,1.91000000
TrES-3 b,1,Transit,2007,Published Confirmed,0,1.33600000,1.91000000
WASP-106 b,1,Transit,2014,Published Confirmed,0,1.08500000,1.90900000
WASP-46 b,1,Transit,2011,Published Confirmed,0,1.17400000,1.90000000
WASP-135 b,1,Transit,2015,Published Confirmed,0,1.30000000,1.90000000
K2-77 b,1,Transit,2016,Published Confirmed,0,0.20519226,1.90000000
HAT-P-56 b,1,Transit,2015,Published Confirmed,0,1.46600000,1.90000000
TrES-3 b,1,Transit,2007,Published Confirmed,0,1.31000000,1.89900000
WASP-3 b,3,Transit,2007,Published Confirmed,0,1.41600000,1.89000000
WASP-73 b,1,Transit,2014,Published Confirmed,0,1.16000000,1.88000000
Qatar-7 b,1,Transit,2019,Published Confirmed,0,1.70000000,1.88000000
HATS-42 b,1,Transit,2018,Published Confirmed,0,1.40000000,1.88000000
WASP-73 b,1,Transit,2014,Published Confirmed,0,1.16000000,1.87900000
WASP-163 b,1,Transit,2018,Published Confirmed,0,1.20200000,1.87000000
TOI-1408 b,1,Transit,2023,Published Confirmed,0,2.23035445,1.86578665
HATS-1 b,1,Transit,2012,Published Confirmed,0,1.30200000,1.85500000
HAT-P-36 b,1,Transit,2011,Published Confirmed,0,1.30400000,1.85200000
TOI-5634 A b,2,Transit,2024,Published Confirmed,0,0.92300000,1.85005489
K2-114 b,1,Transit,2017,Published Confirmed,0,0.94200000,1.85000000
HAT-P-57 b,3,Transit,2015,Published Confirmed,0,1.41300000,1.85000000
HAT-P-36 b,1,Transit,2011,Published Confirmed,0,1.26400000,1.85000000
HAT-P-36 b,1,Transit,2011,Published Confirmed,0,1.27700000,1.84820000
Kepler-117 c,1,Transit,2014,Published Confirmed,0,1.10100000,1.84000000
HAT-P-7 b,3,Transit,2008,Published Confirmed,0,1.51000000,1.84000000
HAT-P-7 b,3,Transit,2008,Published Confirmed,0,1.50771961,1.84000000
HAT-P-36 b,1,Transit,2011,Published Confirmed,0,1.26400000,1.83200000
TOI-1518 b,1,Transit,2021,Published Confirmed,0,1.87800000,1.83000000
HAT-P-54 b,1,Transit,2015,Published Confirmed,0,0.94400000,1.82000000
HAT-P-7 b,3,Transit,2008,Published Confirmed,0,1.51000000,1.80600000
TrES-5 b,1,Transit,2011,Published Confirmed,0,1.20300000,1.80400000
TrES-3 b,1,Transit,2007,Published Confirmed,0,1.33600000,1.80100000
WASP-77 A b,2,Transit,2012,Published Confirmed,0,1.20000000,1.80000000
WASP-43 b,1,Transit,2011,Published Confirmed,0,0.93000000,1.80000000
WASP-37 b,1,Transit,2010,Published Confirmed,0,1.16000000,1.80000000
WASP-105 b,1,Transit,2017,Published Confirmed,0,0.96000000,1.80000000
TOI-4961 b,1,Transit,2025,Published Confirmed,0,1.10100000,1.80000000
HAT-P-7 b,3,Transit,2008,Published Confirmed,0,1.46500000,1.79900000
TrES-5 b,1,Transit,2011,Published Confirmed,0,1.20900000,1.79000000
TrES-5 b,1,Transit,2011,Published Confirmed,0,1.19400000,1.79000000
HAT-P-7 b,3,Transit,2008,Published Confirmed,0,1.41900000,1.78100000
XO-4 b,1,Transit,2010,Published Confirmed,0,1.33000000,1.78000000
WASP-43 b,1,Transit,2011,Published Confirmed,0,0.93000000,1.78000000
TOI-3593 b,1,Transit,2025,Published Confirmed,0,0.98400000,1.78000000
TrES-5 b,1,Transit,2011,Published Confirmed,0,1.20900000,1.77800000
HAT-P-7 b,3,Transit,2008,Published Confirmed,0,1.36300000,1.77600000
HAT-P-7 b,3,Transit,2008,Published Confirmed,0,1.34200000,1.77600000
K2-31 b,2,Transit,2016,Published Confirmed,0,1.06000000,1.77400000
K2-34 b,1,Transit,2016,Published Confirmed,0,1.44000000,1.77300000
HAT-P-49 b,1,Transit,2014,Published Confirmed,0,1.41300000,1.77000000
WASP-114 b,2,Transit,2016,Published Confirmed,0,1.33900000,1.76900000
WASP-77 A b,2,Transit,2012,Published Confirmed,0,1.21000000,1.76300000
WASP-77 A b,2,Transit,2012,Published Confirmed,0,1.21000000,1.76000000
WASP-77 A b,2,Transit,2012,Published Confirmed,0,1.21000000,1.76000000
WASP-3 b,3,Transit,2007,Published Confirmed,0,1.31000000,1.76000000
WASP-3 b,3,Transit,2007,Published Confirmed,0,1.38500000,1.76000000
WASP-3 b,3,Transit,2007,Published Confirmed,0,1.29000000,1.76000000
K2-34 b,1,Transit,2016,Published Confirmed,0,1.35000000,1.76000000
TOI-150.01,1,Transit,2019,Published Confirmed,0,1.38000000,1.75000000
HATS-1 b,1,Transit,2012,Published Confirmed,0,1.30200000,1.75000000
K2-31 b,2,Transit,2016,Published Confirmed,0,4.10385219,1.73363988
HAT-P-49 b,1,Transit,2014,Published Confirmed,0,1.41300000,1.73000000
WASP-37 b,1,Transit,2010,Published Confirmed,0,1.16000000,1.72000000
K2-260 b,1,Transit,2018,Published Confirmed,0,1.64300000,1.72000000
KELT-2 A b,2,Transit,2012,Published Confirmed,0,1.35000000,1.70000000
K2-34 b,1,Transit,2016,Published Confirmed,0,1.37700000,1.69800000
TOI-1408 b,1,Transit,2023,Published Confirmed,0,1.50000000,1.69000000
TOI-3288 b,2,Transit,2025,Published Confirmed,0,1.09200000,1.68700000
HAT-P-7 b,3,Transit,2008,Published Confirmed,0,1.49100000,1.68200000
TOI-2977 b,1,Transit,2023,Published Confirmed,0,1.17400000,1.68000000
Gaia-1 b,1,Transit,2022,Published Confirmed,0,1.22900000,1.68000000
MASCARA-4 b,2,Transit,2020,Published Confirmed,0,1.51500000,1.67500000
TOI-3364 b,1,Transit,2023,Published Confirmed,0,1.09100000,1.67000000
WASP-77 A b,2,Transit,2012,Published Confirmed,0,1.23000000,1.66700000
Kepler-30 c,1,Transit,2012,Published Confirmed,0,1.16870372,1.66032156
WASP-178 b,1,Transit,2019,Published Confirmed,0,1.81000000,1.66000000
WASP-50 b,1,Transit,2011,Published Confirmed,0,1.22000000,1.65000000
WASP-5 b,1,Transit,2008,Published Confirmed,0,1.17100000,1.63700000
TOI-6029 b,1,Transit,2024,Published Confirmed,0,1.28400000,1.63500000
WASP-106 b,1,Transit,2014,Published Confirmed,0,1.02000000,1.62000000
XO-4 b,1,Transit,2010,Published Confirmed,0,1.34000000,1.61200000
Kepler-9 c,1,Transit,2010,Published Confirmed,0,0.77200000,1.60400000
WASP-170 b,1,Transit,2018,Published Confirmed,0,1.09600000,1.60000000
TOI-2337 b,1,Transit,2022,Published Confirmed,0,0.90000000,1.60000000
Kepler-24 c,1,Transit,2011,Published Confirmed,0,0.25000000,1.60000000
Kepler-24 b,1,Transit,2011,Published Confirmed,0,0.21400000,1.60000000
K2-237 b,1,Transit,2018,Published Confirmed,0,1.65000000,1.60000000
WASP-5 b,1,Transit,2008,Published Confirmed,0,1.17500000,1.59500000
WASP-5 b,1,Transit,2008,Published Confirmed,0,1.17500000,1.59000000
HATS-40 b,1,Transit,2018,Published Confirmed,0,1.58000000,1.59000000
WASP-5 b,1,Transit,2008,Published Confirmed,0,1.08700000,1.58000000
WASP-5 b,1,Transit,2008,Published Confirmed,0,1.09000000,1.58000000
TOI-2236 b,1,Transit,2022,Published Confirmed,0,1.28200000,1.58000000
WASP-5 b,1,Transit,2008,Published Confirmed,0,1.16700000,1.56800000
WASP-5 b,1,Transit,2008,Published Confirmed,0,1.16400000,1.56500000
WASP-5 b,1,Transit,2008,Published Confirmed,0,1.14000000,1.55500000
WASP-65 b,1,Transit,2013,Published Confirmed,0,1.11200000,1.55000000
XO-4 b,1,Transit,2010,Published Confirmed,0,1.28700000,1.54700000
WASP-72 b,1,Transit,2012,Published Confirmed,0,1.27000000,1.54610000
WASP-72 b,1,Transit,2012,Published Confirmed,0,1.27000000,1.54610000
WASP-65 b,1,Transit,2013,Published Confirmed,0,1.11200000,1.54000000
HAT-P-59 b,1,Transit,2021,Published Confirmed,0,1.12300000,1.54000000
TOI-481 b,1,Transit,2020,Published Confirmed,0,0.99000000,1.53000000
HATS-2 b,1,Transit,2013,Published Confirmed,0,1.16800000,1.53000000
HAT-P-36 b,1,Transit,2011,Published Confirmed,0,1.15000000,1.53000000
KELT-2 A b,2,Transit,2012,Published Confirmed,0,1.29000000,1.52700000
KELT-2 A b,2,Transit,2012,Published Confirmed,0,1.28600000,1.52200000
XO-4 b,1,Transit,2010,Published Confirmed,0,1.29000000,1.52100000
HAT-P-8 b,3,Transit,2008,Published Confirmed,0,1.50000000,1.52000000
Kepler-1647 b,2,Transit,2016,Published Confirmed,0,1.05931840,1.51968033
WASP-136 b,1,Transit,2016,Published Confirmed,0,1.38000000,1.51000000
WASP-136 b,1,Transit,2016,Published Confirmed,0,1.38000000,1.51000000
Kepler-28 b,1,Transit,2011,Published Confirmed,0,0.32100000,1.51000000
WASP-103 b,1,Transit,2014,Published Confirmed,0,1.52800000,1.49000000
WASP-103 b,1,Transit,2014,Published Confirmed,0,1.52800000,1.49000000
TrES-2 b,2,Transit,2006,Published Confirmed,0,1.36000000,1.49000000
TOI-4551 b,1,Transit,2023,Published Confirmed,0,1.05800000,1.49000000
HAT-P-53 b,1,Transit,2015,Published Confirmed,0,1.31800000,1.48400000
KELT-3 b,2,Transit,2013,Published Confirmed,0,1.34500000,1.47800000
KELT-3 b,2,Transit,2013,Published Confirmed,0,1.34500000,1.47700000
HAT-P-53 b,1,Transit,2015,Published Confirmed,0,1.31800000,1.47700000
WASP-93 b,1,Transit,2016,Published Confirmed,0,1.59700000,1.47000000
WASP-50 b,1,Transit,2011,Published Confirmed,0,1.15000000,1.47000000
WASP-12 b,3,Transit,2008,Published Confirmed,0,1.90000000,1.47000000
WASP-103 b,1,Transit,2014,Published Confirmed,0,1.55400000,1.47000000
WASP-103 b,1,Transit,2014,Published Confirmed,0,1.64600000,1.47000000
KELT-3 b,2,Transit,2013,Published Confirmed,0,1.35000000,1.47000000
HATS-23 b,1,Transit,2017,Published Confirmed,0,1.86000000,1.47000000
WASP-50 b,1,Transit,2011,Published Confirmed,0,1.16600000,1.46880000
WASP-50 b,1,Transit,2011,Published Confirmed,0,1.15300000,1.46800000
WASP-12 b,3,Transit,2008,Published Confirmed,0,1.93700000,1.46500000
TOI-564 b,1,Transit,2020,Published Confirmed,0,1.02000000,1.46300000
WASP-50 b,1,Transit,2011,Published Confirmed,0,1.15300000,1.46000000
WASP-103 b,1,Transit,2014,Published Confirmed,0,2.02700000,1.46000000
HATS-74 A b,2,Transit,2021,Published Confirmed,0,1.03200000,1.46000000
WASP-103 b,1,Transit,2014,Published Confirmed,0,1.52800000,1.45500000
KOI-1257 b,2,Transit,2014,Published Confirmed,0,0.94000000,1.45000000
HATS-67 b,1,Transit,2018,Published Confirmed,0,1.68500000,1.45000000
WASP-72 b,1,Transit,2012,Published Confirmed,0,1.27000000,1.44600000
WASP-188 b,1,Transit,2025,Published Confirmed,0,1.32200000,1.44300000
WASP-95 b,1,Transit,2014,Published Confirmed,0,1.23000000,1.44000000
TrES-2 b,2,Transit,2006,Published Confirmed,0,1.24500000,1.44000000
TrES-2 b,2,Transit,2006,Published Confirmed,0,1.16200000,1.44000000
TOI-4137 b,1,Transit,2022,Published Confirmed,0,1.21100000,1.44000000
WASP-12 b,3,Transit,2008,Published Confirmed,0,1.82500000,1.43000000
