# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jul  1 07:19:05 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN soltype:        Solution Type
# COLUMN sy_snum:        Number of Stars
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN st_spectype:    Spectral Type
#
pl_name,hostname,soltype,sy_snum,pl_controv_flag,st_spectype
Kepler-254 b,Kepler-254,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-254 b,Kepler-254,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-254 b,Kepler-254,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-254 b,Kepler-254,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-254 b,Kepler-254,Published Confirmed,1,0,
Kepler-254 b,Kepler-254,Published Candidate,1,0,
Kepler-254 b,Kepler-254,Published Confirmed,1,0,
Kepler-254 b,Kepler-254,Published Confirmed,1,0,
Kepler-254 b,Kepler-254,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-254 b,Kepler-254,Published Confirmed,1,0,
Kepler-254 b,Kepler-254,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-254 b,Kepler-254,Published Confirmed,1,0,
Kepler-254 c,Kepler-254,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-254 c,Kepler-254,Published Confirmed,1,0,
Kepler-254 c,Kepler-254,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-254 c,Kepler-254,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-254 c,Kepler-254,Published Candidate,1,0,
Kepler-254 c,Kepler-254,Published Confirmed,1,0,
Kepler-254 c,Kepler-254,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-254 c,Kepler-254,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-254 c,Kepler-254,Published Confirmed,1,0,
Kepler-254 c,Kepler-254,Published Confirmed,1,0,
Kepler-254 c,Kepler-254,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-254 c,Kepler-254,Published Confirmed,1,0,
Kepler-254 c,Kepler-254,Published Confirmed,1,0,
Kepler-254 d,Kepler-254,Published Confirmed,1,0,
Kepler-254 d,Kepler-254,Published Confirmed,1,0,
Kepler-254 d,Kepler-254,Published Candidate,1,0,
Kepler-254 d,Kepler-254,Published Confirmed,1,0,
Kepler-254 d,Kepler-254,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-254 d,Kepler-254,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-254 d,Kepler-254,Published Confirmed,1,0,
Kepler-254 d,Kepler-254,Published Confirmed,1,0,
Kepler-254 d,Kepler-254,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-254 d,Kepler-254,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-254 d,Kepler-254,Published Confirmed,1,0,
Kepler-254 d,Kepler-254,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-254 d,Kepler-254,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-255 b,Kepler-255,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-255 b,Kepler-255,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-255 b,Kepler-255,Published Confirmed,1,0,
Kepler-255 b,Kepler-255,Published Confirmed,1,0,
Kepler-255 b,Kepler-255,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-255 b,Kepler-255,Published Confirmed,1,0,
Kepler-255 b,Kepler-255,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-255 b,Kepler-255,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-255 b,Kepler-255,Published Confirmed,1,0,
Kepler-255 b,Kepler-255,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-255 c,Kepler-255,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-255 c,Kepler-255,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-255 c,Kepler-255,Published Confirmed,1,0,
Kepler-255 c,Kepler-255,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-255 c,Kepler-255,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-255 c,Kepler-255,Published Confirmed,1,0,
Kepler-255 c,Kepler-255,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-255 c,Kepler-255,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-255 c,Kepler-255,Published Confirmed,1,0,
Kepler-255 c,Kepler-255,Published Confirmed,1,0,
Kepler-255 c,Kepler-255,Published Confirmed,1,0,
Kepler-255 d,Kepler-255,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-255 d,Kepler-255,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-255 d,Kepler-255,Published Confirmed,1,0,
Kepler-255 d,Kepler-255,Published Confirmed,1,0,
Kepler-255 d,Kepler-255,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-255 d,Kepler-255,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-255 d,Kepler-255,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-255 d,Kepler-255,Published Confirmed,1,0,
Kepler-255 d,Kepler-255,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-256 b,Kepler-256,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-256 b,Kepler-256,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-256 b,Kepler-256,Published Confirmed,1,0,
Kepler-256 b,Kepler-256,Published Confirmed,1,0,
Kepler-256 b,Kepler-256,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-256 b,Kepler-256,Published Confirmed,1,0,
Kepler-256 b,Kepler-256,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-256 b,Kepler-256,Published Candidate,1,0,
Kepler-256 b,Kepler-256,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-256 b,Kepler-256,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-256 b,Kepler-256,Published Confirmed,1,0,
Kepler-256 c,Kepler-256,Published Confirmed,1,0,
Kepler-256 c,Kepler-256,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-256 c,Kepler-256,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-256 c,Kepler-256,Published Confirmed,1,0,
Kepler-256 c,Kepler-256,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-256 c,Kepler-256,Published Confirmed,1,0,
Kepler-256 c,Kepler-256,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-256 c,Kepler-256,Published Candidate,1,0,
Kepler-256 c,Kepler-256,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-256 c,Kepler-256,Published Confirmed,1,0,
Kepler-256 c,Kepler-256,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-256 d,Kepler-256,Published Confirmed,1,0,
Kepler-256 d,Kepler-256,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-256 d,Kepler-256,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-256 d,Kepler-256,Published Candidate,1,0,
Kepler-256 d,Kepler-256,Published Confirmed,1,0,
Kepler-256 d,Kepler-256,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-256 d,Kepler-256,Published Confirmed,1,0,
Kepler-256 d,Kepler-256,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-256 d,Kepler-256,Published Confirmed,1,0,
Kepler-256 d,Kepler-256,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-256 d,Kepler-256,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-256 e,Kepler-256,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-256 e,Kepler-256,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-256 e,Kepler-256,Published Confirmed,1,0,
Kepler-256 e,Kepler-256,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-256 e,Kepler-256,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-256 e,Kepler-256,Published Confirmed,1,0,
Kepler-256 e,Kepler-256,Published Candidate,1,0,
Kepler-256 e,Kepler-256,Published Confirmed,1,0,
Kepler-256 e,Kepler-256,Published Confirmed,1,0,
Kepler-256 e,Kepler-256,Published Confirmed,1,0,
Kepler-256 e,Kepler-256,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-256 e,Kepler-256,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-257 b,Kepler-257,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-257 b,Kepler-257,Published Confirmed,1,0,
Kepler-257 b,Kepler-257,Published Confirmed,1,0,
Kepler-257 b,Kepler-257,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-257 b,Kepler-257,Published Candidate,1,0,
Kepler-257 b,Kepler-257,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-257 b,Kepler-257,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-257 b,Kepler-257,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-257 b,Kepler-257,Published Confirmed,1,0,
Kepler-257 b,Kepler-257,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-257 b,Kepler-257,Published Confirmed,1,0,
Kepler-257 c,Kepler-257,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-257 c,Kepler-257,Published Confirmed,1,0,
Kepler-257 c,Kepler-257,Published Confirmed,1,0,
Kepler-257 c,Kepler-257,Published Confirmed,1,0,
Kepler-257 c,Kepler-257,Published Candidate,1,0,
Kepler-257 c,Kepler-257,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-257 c,Kepler-257,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-257 c,Kepler-257,Published Confirmed,1,0,
Kepler-257 c,Kepler-257,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-257 c,Kepler-257,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-257 c,Kepler-257,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-257 d,Kepler-257,Published Confirmed,1,0,
Kepler-257 d,Kepler-257,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-257 d,Kepler-257,Published Confirmed,1,0,
Kepler-257 d,Kepler-257,Published Candidate,1,0,
Kepler-257 d,Kepler-257,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-257 d,Kepler-257,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-257 d,Kepler-257,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-257 d,Kepler-257,Published Confirmed,1,0,
Kepler-257 d,Kepler-257,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-257 d,Kepler-257,Published Confirmed,1,0,
Kepler-257 d,Kepler-257,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-258 b,Kepler-258,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-258 b,Kepler-258,Published Confirmed,1,0,
Kepler-258 b,Kepler-258,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-258 b,Kepler-258,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-258 b,Kepler-258,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-258 b,Kepler-258,Published Confirmed,1,0,
Kepler-258 b,Kepler-258,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-258 b,Kepler-258,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-258 b,Kepler-258,Published Confirmed,1,0,
Kepler-258 b,Kepler-258,Published Confirmed,1,0,
Kepler-258 b,Kepler-258,Published Confirmed,1,0,
Kepler-258 c,Kepler-258,Published Confirmed,1,0,
Kepler-258 c,Kepler-258,Published Confirmed,1,0,
Kepler-258 c,Kepler-258,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-258 c,Kepler-258,Published Confirmed,1,0,
Kepler-258 c,Kepler-258,Published Confirmed,1,0,
Kepler-258 c,Kepler-258,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-258 c,Kepler-258,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-258 c,Kepler-258,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-258 c,Kepler-258,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-258 c,Kepler-258,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-258 c,Kepler-258,Published Confirmed,1,0,
Kepler-259 b,Kepler-259,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-259 b,Kepler-259,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-259 b,Kepler-259,Published Confirmed,1,0,
Kepler-259 b,Kepler-259,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-259 b,Kepler-259,Published Candidate,1,0,
Kepler-259 b,Kepler-259,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-259 b,Kepler-259,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-259 b,Kepler-259,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-259 b,Kepler-259,Published Confirmed,1,0,
Kepler-259 b,Kepler-259,Published Confirmed,1,0,
Kepler-259 b,Kepler-259,Published Confirmed,1,0,
Kepler-259 b,Kepler-259,Published Confirmed,1,0,
Kepler-259 c,Kepler-259,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-259 c,Kepler-259,Published Confirmed,1,0,
Kepler-259 c,Kepler-259,Published Confirmed,1,0,
Kepler-259 c,Kepler-259,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-259 c,Kepler-259,Published Confirmed,1,0,
Kepler-259 c,Kepler-259,Published Candidate,1,0,
Kepler-259 c,Kepler-259,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-259 c,Kepler-259,Published Confirmed,1,0,
Kepler-259 c,Kepler-259,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-259 c,Kepler-259,Published Confirmed,1,0,
Kepler-259 c,Kepler-259,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-259 c,Kepler-259,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-26 b,Kepler-26,Published Confirmed,1,0,
Kepler-26 b,Kepler-26,Published Confirmed,1,0,
Kepler-26 b,Kepler-26,Published Confirmed,1,0,
Kepler-26 b,Kepler-26,Published Confirmed,1,0,
Kepler-26 b,Kepler-26,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-26 b,Kepler-26,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-26 b,Kepler-26,Published Confirmed,1,0,
Kepler-26 b,Kepler-26,Published Confirmed,1,0,
Kepler-26 b,Kepler-26,Published Confirmed,1,0,
Kepler-26 b,Kepler-26,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-26 b,Kepler-26,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-26 b,Kepler-26,Published Confirmed,1,0,
Kepler-26 b,Kepler-26,Published Confirmed,1,0,
Kepler-26 b,Kepler-26,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-26 b,Kepler-26,Published Confirmed,1,0,M0 V
Kepler-26 b,Kepler-26,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-26 b,Kepler-26,Published Confirmed,1,0,
Kepler-26 c,Kepler-26,Published Confirmed,1,0,
Kepler-26 c,Kepler-26,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-26 c,Kepler-26,Published Confirmed,1,0,
Kepler-26 c,Kepler-26,Published Confirmed,1,0,M0 V
Kepler-26 c,Kepler-26,Published Confirmed,1,0,
Kepler-26 c,Kepler-26,Published Confirmed,1,0,
Kepler-26 c,Kepler-26,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-26 c,Kepler-26,Published Confirmed,1,0,
Kepler-26 c,Kepler-26,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-26 c,Kepler-26,Published Confirmed,1,0,
Kepler-26 c,Kepler-26,Published Confirmed,1,0,
Kepler-26 c,Kepler-26,Published Confirmed,1,0,
Kepler-26 c,Kepler-26,Published Confirmed,1,0,
Kepler-26 c,Kepler-26,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-26 c,Kepler-26,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-26 c,Kepler-26,Published Confirmed,1,0,
Kepler-26 c,Kepler-26,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-26 c,Kepler-26,Published Confirmed,1,0,
Kepler-26 d,Kepler-26,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-26 d,Kepler-26,Published Confirmed,1,0,
Kepler-26 d,Kepler-26,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-26 d,Kepler-26,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-26 d,Kepler-26,Published Confirmed,1,0,
Kepler-26 d,Kepler-26,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-26 d,Kepler-26,Published Confirmed,1,0,
Kepler-26 d,Kepler-26,Published Confirmed,1,0,
Kepler-26 d,Kepler-26,Published Confirmed,1,0,
Kepler-26 d,Kepler-26,Published Confirmed,1,0,
Kepler-26 d,Kepler-26,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-26 d,Kepler-26,Published Confirmed,1,0,
Kepler-26 d,Kepler-26,Published Confirmed,1,0,M0 V
Kepler-26 d,Kepler-26,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-26 e,Kepler-26,Published Confirmed,1,0,
Kepler-26 e,Kepler-26,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-26 e,Kepler-26,Published Confirmed,1,0,
Kepler-26 e,Kepler-26,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-26 e,Kepler-26,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-26 e,Kepler-26,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-26 e,Kepler-26,Published Confirmed,1,0,
Kepler-26 e,Kepler-26,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-26 e,Kepler-26,Published Confirmed,1,0,
Kepler-26 e,Kepler-26,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-26 e,Kepler-26,Published Confirmed,1,0,
Kepler-26 e,Kepler-26,Published Confirmed,1,0,
Kepler-26 e,Kepler-26,Published Confirmed,1,0,
Kepler-260 b,Kepler-260,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-260 b,Kepler-260,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-260 b,Kepler-260,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-260 b,Kepler-260,Published Confirmed,1,0,
Kepler-260 b,Kepler-260,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-260 b,Kepler-260,Published Candidate,1,0,
Kepler-260 b,Kepler-260,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-260 b,Kepler-260,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-260 b,Kepler-260,Published Confirmed,1,0,
Kepler-260 b,Kepler-260,Published Confirmed,1,0,
Kepler-260 b,Kepler-260,Published Confirmed,1,0,
Kepler-260 b,Kepler-260,Published Confirmed,1,0,
Kepler-260 c,Kepler-260,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-260 c,Kepler-260,Published Confirmed,1,0,
Kepler-260 c,Kepler-260,Published Confirmed,1,0,
Kepler-260 c,Kepler-260,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-260 c,Kepler-260,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-260 c,Kepler-260,Published Confirmed,1,0,
Kepler-260 c,Kepler-260,Published Confirmed,1,0,
Kepler-260 c,Kepler-260,Published Confirmed,1,0,
Kepler-260 c,Kepler-260,Published Candidate,1,0,
Kepler-260 c,Kepler-260,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-260 c,Kepler-260,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-260 c,Kepler-260,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-261 b,Kepler-261,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-261 b,Kepler-261,Published Confirmed,1,0,
Kepler-261 b,Kepler-261,Published Confirmed,1,0,
Kepler-261 b,Kepler-261,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-261 b,Kepler-261,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-261 b,Kepler-261,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-261 b,Kepler-261,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-261 b,Kepler-261,Published Confirmed,1,0,
Kepler-261 b,Kepler-261,Published Candidate,1,0,
Kepler-261 b,Kepler-261,Published Confirmed,1,0,
Kepler-261 b,Kepler-261,Published Confirmed,1,0,
Kepler-261 b,Kepler-261,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-261 c,Kepler-261,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-261 c,Kepler-261,Published Confirmed,1,0,
Kepler-261 c,Kepler-261,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-261 c,Kepler-261,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-261 c,Kepler-261,Published Confirmed,1,0,
Kepler-261 c,Kepler-261,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-261 c,Kepler-261,Published Confirmed,1,0,
Kepler-261 c,Kepler-261,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-261 c,Kepler-261,Published Candidate,1,0,
Kepler-261 c,Kepler-261,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-261 c,Kepler-261,Published Confirmed,1,0,
Kepler-261 c,Kepler-261,Published Confirmed,1,0,
Kepler-262 b,Kepler-262,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-262 b,Kepler-262,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-262 b,Kepler-262,Published Confirmed,1,0,
Kepler-262 b,Kepler-262,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-262 b,Kepler-262,Published Confirmed,1,0,
Kepler-262 b,Kepler-262,Published Candidate,1,0,
Kepler-262 b,Kepler-262,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-262 b,Kepler-262,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-262 b,Kepler-262,Published Confirmed,1,0,
Kepler-262 b,Kepler-262,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-262 b,Kepler-262,Published Confirmed,1,0,
Kepler-262 b,Kepler-262,Published Confirmed,1,0,
Kepler-262 c,Kepler-262,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-262 c,Kepler-262,Published Confirmed,1,0,
Kepler-262 c,Kepler-262,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-262 c,Kepler-262,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-262 c,Kepler-262,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-262 c,Kepler-262,Published Confirmed,1,0,
Kepler-262 c,Kepler-262,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-262 c,Kepler-262,Published Confirmed,1,0,
Kepler-262 c,Kepler-262,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-262 c,Kepler-262,Published Confirmed,1,0,
Kepler-262 c,Kepler-262,Published Confirmed,1,0,
Kepler-262 c,Kepler-262,Published Candidate,1,0,
Kepler-263 b,Kepler-263,Published Candidate,1,0,
Kepler-263 b,Kepler-263,Published Confirmed,1,0,
Kepler-263 b,Kepler-263,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-263 b,Kepler-263,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-263 b,Kepler-263,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-263 b,Kepler-263,Published Confirmed,1,0,
Kepler-263 b,Kepler-263,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-263 b,Kepler-263,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-263 b,Kepler-263,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-263 b,Kepler-263,Published Confirmed,1,0,
Kepler-263 b,Kepler-263,Published Confirmed,1,0,
Kepler-263 b,Kepler-263,Published Confirmed,1,0,
Kepler-263 c,Kepler-263,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-263 c,Kepler-263,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-263 c,Kepler-263,Published Confirmed,1,0,
Kepler-263 c,Kepler-263,Published Confirmed,1,0,
Kepler-263 c,Kepler-263,Published Confirmed,1,0,
Kepler-263 c,Kepler-263,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-263 c,Kepler-263,Published Confirmed,1,0,
Kepler-263 c,Kepler-263,Published Candidate,1,0,
Kepler-263 c,Kepler-263,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-263 c,Kepler-263,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-263 c,Kepler-263,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-263 c,Kepler-263,Published Confirmed,1,0,
Kepler-264 b,Kepler-264,Published Confirmed,1,0,
Kepler-264 b,Kepler-264,Published Confirmed,1,0,
Kepler-264 b,Kepler-264,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-264 b,Kepler-264,Published Candidate,1,0,
Kepler-264 b,Kepler-264,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-264 b,Kepler-264,Published Confirmed,1,0,
Kepler-264 b,Kepler-264,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-264 b,Kepler-264,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-264 b,Kepler-264,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-264 b,Kepler-264,Published Confirmed,1,0,
Kepler-264 b,Kepler-264,Published Confirmed,1,0,
Kepler-264 b,Kepler-264,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-264 c,Kepler-264,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-264 c,Kepler-264,Published Confirmed,1,0,
Kepler-264 c,Kepler-264,Published Confirmed,1,0,
Kepler-264 c,Kepler-264,Kepler Project Candidate (q1_q12_koi),1,0,
Kepler-264 c,Kepler-264,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-264 c,Kepler-264,Published Confirmed,1,0,
Kepler-264 c,Kepler-264,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-264 c,Kepler-264,Published Candidate,1,0,
Kepler-264 c,Kepler-264,Kepler Project Candidate (q1_q8_koi),1,0,
Kepler-264 c,Kepler-264,Kepler Project Candidate (q1_q17_dr25_koi),1,0,
Kepler-264 c,Kepler-264,Published Confirmed,1,0,
Kepler-265 b,Kepler-265,Published Confirmed,1,0,
Kepler-265 b,Kepler-265,Published Confirmed,1,0,
Kepler-265 b,Kepler-265,Kepler Project Candidate (q1_q16_koi),1,0,
Kepler-265 b,Kepler-265,Published Confirmed,1,0,
Kepler-265 b,Kepler-265,Kepler Project Candidate (q1_q17_dr24_koi),1,0,
Kepler-265 b,Kepler-265,Kepler Project Candidate (q1_q17_dr25_sup_koi),1,0,
Kepler-265 b,Kepler-265,Kepler Project Candidate (q1_q8_koi),1,0,
